de,case
denuncias,nmod
en,case
el,det
cntv,obl
en,case
pocos,det
minutos,obl
.,punct
increíble,advmod
como,mark
en,case
nombre,nmod
del,det
fanatismo,nmod
",",punct
son,cop
capaces,ROOT
de,mark
relativizar,acl
y,cc
tolerar,conj
cualquier,det
cosa,obj
#,appos
granhermanochile,appos
#,appos
granhermanochv,nmod
